account_id,customer_id,customer_name,product_type,delinquency_stage,days_past_due,overdue_amount,total_balance,risk_flag,current_status,email,mobile_phone,postcode,last_contact_channel,self_service_candidate,created_date
ACC-10702,CUST-50702,Brian Winter,personal_loan,mid,36,1067.2,14438.37,N,legal_watch,yevans@example.org,91033429057,BN66 9PL,sms,Y,2026-01-24
ACC-10703,CUST-50703,Mrs Stephanie Gallagher,credit_card,mid,35,146.38,8105.48,N,awaiting_follow_up,georgiajohnson@example.com,75959508683,HP6B 6EB,sms,Y,2025-11-07
ACC-10704,CUST-50704,Dr Graeme Robinson,personal_loan,early,5,1731.23,5495.11,N,new_delinquency,carole89@example.net,47555191214,OL8 1XT,,Y,2026-01-02
ACC-10705,CUST-50705,Dr Emily Hill,credit_card,mid,55,614.69,8092.43,N,no_response_cycle,annaobrien@example.org,70706143955,B43 3AP,email,Y,2025-11-18
ACC-10706,CUST-50706,Karen Wallace-Wells,personal_loan,mid,49,176.55,12155.96,N,legal_watch,wcoates@example.net,23111592518,M17 0JD,sms,Y,2025-10-12
ACC-10707,CUST-50707,Alan Smith-Parkinson,personal_loan,early,13,273.14,1317.3,N,manual_follow_up,,99362340393,NR7 0HU,sms,Y,2026-01-11
ACC-10708,CUST-50708,Dr Stanley Thompson,credit_card,mid,39,1151.89,11218.28,N,no_response_cycle,morrisonadrian@example.com,20742281393,E02 5UH,phone,Y,2025-12-07
ACC-10709,CUST-50709,Ms Beth Smith,credit_card,late,110,230.21,10066.69,Y,promise_due,cosullivan@example.com,55187413758,TW6N 3QJ,letter,N,2025-10-22
ACC-10710,CUST-50710,Sara Middleton,personal_loan,early,11,1137.26,8690.58,N,specialist_review,frances40@example.com,20227945991,BR7 5DL,sms,Y,2025-10-14
ACC-10711,CUST-50711,Barry Clayton,credit_card,mid,41,1755.96,15163.34,N,plan_requested,rogerclarke@example.com,30830851712,E6B 3FT,email,Y,2025-12-31
ACC-10712,CUST-50712,Dr Howard Holland,credit_card,late,80,1087.87,6740.48,N,awaiting_follow_up,lwood@example.net,70215050478,EC5 3ZF,phone,N,2025-10-05
ACC-10713,CUST-50713,Lawrence Brown,personal_loan,early,16,746.69,1174.61,N,plan_requested,geoffrey93@example.net,01433761883,B0F 7EA,letter,Y,2025-12-15
ACC-10714,CUST-50714,Ms Joan Hughes,credit_card,early,13,1648.93,9482.62,N,awaiting_follow_up,amber06@example.com,04632408314,HD0R 8DS,email,Y,2025-12-20
ACC-10715,CUST-50715,Mrs Marion Davies,personal_loan,mid,53,1666.97,13275.38,N,legal_watch,harrisraymond@example.net,85999620482,S50 9UF,phone,Y,2025-12-04
ACC-10716,CUST-50716,Gerard Thomas,personal_loan,early,16,335.02,9645.42,N,plan_requested,sheila73@example.net,01571934956,SL6 3XL,phone,Y,2025-11-23
ACC-10717,CUST-50717,Dr Emma Smith,personal_loan,early,24,1732.06,14142.19,N,new_delinquency,nathan82@example.net,96750786038,W6A 6RZ,email,Y,2026-01-23
ACC-10718,CUST-50718,Dr Dylan Nixon,auto_finance,late,86,1176.56,10438.98,N,manual_follow_up,geraldlewis@example.com,66161799943,E2 3TZ,phone,N,2025-10-02
ACC-10719,CUST-50719,Mr Gerald Adams,credit_card,mid,55,710.62,8688.41,N,Awaiting Follow Up,,78661768023,L35 1QB,phone,Y,2025-10-02
ACC-10720,CUST-50720,Gemma Jones-Cox,personal_loan,late,74,737.11,2951.38,Y,plan_requested,fwilliams@example.com,48035993959,DD4V 5RH,,N,2025-10-11
ACC-10721,CUST-50721,Declan Clark,auto_finance,early,22,1204.62,6488.07,N,legal_watch,elainebirch@example.net,80640885751,NN98 6LR,letter,Y,2025-12-21
ACC-10722,CUST-50722,Justin Haynes-Kemp,auto_finance,mid,42,1118.44,5865.76,N,promise_due,edwardsdonald@example.net,89056745759,B47 2JR,sms,Y,2025-10-13
ACC-10723,CUST-50723,Dr Sian Jackson,personal_loan,early,18,1472.97,14383.93,N,email_sent,lbrooks@example.net,85212132054,BT3N 4PW,,Y,2026-01-10
ACC-10724,CUST-50724,Mr Raymond Morgan,credit_card,early,11,1490.62,4363.54,N,legal_watch,,59466930797,M60 7FQ,,Y,2026-01-18
ACC-10725,CUST-50725,Andrea Robinson,personal_loan,early,12,921.2,14741.19,N,awaiting_follow_up,edwardsdean@example.org,86516364606,M1 2JQ,sms,Y,2025-10-13
ACC-10726,CUST-50726,Carol Baker,personal_loan,mid,54,182.76,5595.21,N,legal_watch,dennisyates@example.org,64106268880,S6U 4FY,,Y,2025-11-15
ACC-10727,CUST-50727,Toby Chapman,auto_finance,mid,58,1435.69,4084.63,N,awaiting_follow_up,glennsmith@example.com,27790851109,OX7 4NX,,Y,2025-10-16
ACC-10728,CUST-50728,Mr Bryan Hayes,personal_loan,mid,49,1157.78,4581.11,Y,Awaiting Follow Up,julia38@example.com,78480360183,TS89 6DU,phone,N,2025-12-14
ACC-10729,CUST-50729,Cameron Lees,personal_loan,early,7,717.8,8599.94,N,manual_follow_up,alison22@example.net,31497383446,DY5 7EJ,letter,Y,2026-01-05
ACC-10730,CUST-50730,Leanne Parkin-Hall,credit_card,early,18,1384.69,2304.25,N,no_response_cycle,reynoldscolin@example.com,98491528253,E53 5HJ,email,Y,2025-12-15
ACC-10731,CUST-50731,Elliot Ford,personal_loan,mid,54,112.0,11217.39,N,new_delinquency,taylorlesley@example.net,11556737573,L9 9QT,,Y,2025-11-08
ACC-10732,CUST-50732,Nigel Smith,personal_loan,early,5,816.15,8378.54,N,new_delinquency,kirstyparkes@example.net,65731294208,PO3 2TB,phone,Y,2026-01-07
ACC-10733,CUST-50733,Mr Toby Foster,credit_card,early,22,1081.45,14328.9,N,Awaiting Follow Up,gavin00@example.com,16520047503,S1 0GN,,Y,2025-11-26
ACC-10734,CUST-50734,Jeremy Coleman,personal_loan,late,101,1498.32,3483.14,N,manual_follow_up,reece12@example.org,49277598422,B75 9ZF,sms,N,2025-12-24
ACC-10735,CUST-50735,Sylvia Taylor,personal_loan,early,22,410.68,9755.35,N,plan requested,gknight@example.com,67451718776,IP3H 6NT,letter,Y,2025-11-14
ACC-10736,CUST-50736,Sandra Taylor,credit_card,early,6,1570.26,3130.94,N,promise_due,dclarke@example.com,80085319525,TW7 6TG,phone,Y,2025-12-26
ACC-10737,CUST-50737,Mr Luke Williams,personal_loan,mid,59,1734.1,14954.12,N,promise_due,maureen04@example.com,31679595924,M7 6YQ,,Y,2025-12-16
ACC-10738,CUST-50738,Damian Bailey,credit_card,mid,30,576.5,1834.25,N,Awaiting Follow Up,alexander27@example.com,73329681836,EX7 4SS,,Y,2025-12-28
ACC-10739,CUST-50739,Geraldine Brown,auto_finance,mid,49,606.83,6323.01,N,Awaiting Follow Up,alexander87@example.com,12036794563,KA7 1TD,phone,Y,2025-11-05
ACC-10740,CUST-50740,Charles Morrison-Page,personal_loan,mid,35,800.34,8375.87,N,Awaiting Follow Up,smithmatthew@example.org,69624947090,N8S 8ZN,email,Y,2026-01-03
ACC-10741,CUST-50741,Amy Pritchard,auto_finance,mid,30,928.5,8344.66,N,specialist_review,stephen57@example.com,45656567486,WS8R 1GS,email,Y,2026-01-10
ACC-10742,CUST-50742,Michelle Ferguson,credit_card,early,27,816.62,12322.87,N,promise_due,kathleenjones@example.org,97934910959,B1 7XF,,Y,2025-10-29
ACC-10743,CUST-50743,Gary Davis-Jackson,personal_loan,mid,43,422.21,2167.72,N,no_response_cycle,barberclifford@example.com,95177104897,S43 2LU,,Y,2025-12-05
ACC-10744,CUST-50744,Mathew Mistry,credit_card,mid,57,1382.42,2516.3,N,plan_requested,tjones@example.com,73627836999,DT4M 0GD,letter,Y,2025-12-27
ACC-10745,CUST-50745,Dr Timothy Dean,auto_finance,early,20,206.88,10655.38,N,plan_requested,yriley@example.net,83474676743,G5E 2GP,email,Y,2025-10-20
ACC-10746,CUST-50746,Martyn Harris,personal_loan,late,105,781.44,12270.24,Y,promise_due,joanadams@example.com,42654464791,WA5E 1DZ,letter,N,2025-12-23
ACC-10747,CUST-50747,Emma Jones-Carroll,personal_loan,mid,50,539.94,5870.34,Y,legal_watch,kerryhill@example.net,07827769918,EX8R 9WT,email,N,2025-10-02
ACC-10748,CUST-50748,Paul West-Jones,auto_finance,late,91,1557.81,11740.62,N,email_sent,colinstanley@example.com,42159481188,G47 0ST,sms,N,2025-11-10
ACC-10749,CUST-50749,Bernard Harvey,personal_loan,early,8,657.72,1958.97,N,Awaiting Follow Up,howelljustin@example.com,67502403022,G4 6BW,,No,2025-12-23
ACC-10750,CUST-50750,Dr Bethan Faulkner,personal_loan,early,26,224.59,6598.13,N,specialist_review,benjamincrawford@example.org,42901615488,AL4V 7UQ,sms,Y,2025-12-26
ACC-10751,CUST-50751,Luke Davies,credit_card,mid,56,151.35,1038.81,N,Awaiting Follow Up,sianjones@example.org,59179846657,SN3 2XU,email,Y,2025-12-09
ACC-10752,CUST-50752,Dr Shannon Lambert,personal_loan,mid,57,746.45,2400.92,N,manual_follow_up,qstephenson@example.net,70446653827,E0 8WB,,Y,2026-01-25
ACC-10753,CUST-50753,Miss Janet Walsh,credit_card,late,89,1608.84,10389.48,Y,promise_due,scampbell@example.org,18421923725,N8 3TR,email,N,2025-11-06
ACC-10754,CUST-50754,Katherine Foster,credit_card,early,20,284.04,9860.63,N,Awaiting Follow Up,owenslydia@example.com,83264174293,L6S 5AJ,letter,Y,2025-10-01
ACC-10755,CUST-50755,Dr Jacob Johnson,credit_card,early,18,324.31,12124.37,N,promise_due,mohammed38@example.net,08208001224,HS1 6HN,email,Y,2025-12-04
ACC-10756,CUST-50756,Elliott Marshall,credit_card,mid,54,730.88,11504.99,N,no_response_cycle,,99072501898,TA82 2WF,phone,Y,2026-01-20
ACC-10757,CUST-50757,Joseph Lyons,credit_card,early,25,1710.45,5978.77,N,plan_requested,jonesvanessa@example.com,83183611666,DA0 8PH,sms,Y,2025-11-01
ACC-10758,CUST-50758,Miss Kimberley Marsh,credit_card,late,91,465.7,7432.08,N,legal_watch,eleanor49@example.org,25754930777,NP90 3RR,,N,2025-10-11
ACC-10759,CUST-50759,Naomi Rogers,auto_finance,mid,36,1524.01,2507.78,N,promise_due,,96121426373,W2 8EE,phone,Y,2026-01-05
ACC-10760,CUST-50760,Jayne Freeman,personal_loan,early,24,512.51,6375.57,N,new_delinquency,,68684203562,BH8Y 5FZ,email,Y,2026-01-27
ACC-10761,CUST-50761,Georgia Peters,personal_loan,mid,53,920.52,5813.65,N,awaiting_follow_up,connorpope@example.com,81905626491,L4E 5LW,letter,Y,2025-12-30
ACC-10762,CUST-50762,Dr Lynda Francis,personal_loan,mid,49,730.84,4850.22,N,email_sent,llloyd@example.net,20317992213,SY8 0EE,sms,Y,2026-01-13
ACC-10763,CUST-50763,Dr Tracy Vincent,credit_card,early,9,883.73,9492.95,N,promise_due,donna18@example.net,44574021209,SN1 1DH,email,Y,2025-11-08
ACC-10764,CUST-50764,Heather Evans,auto_finance,late,74,501.55,5898.99,N,Awaiting Follow Up,ipatel@example.org,60670542947,CH28 4EH,,N,2025-12-31
ACC-10765,CUST-50765,Steven Cox,credit_card,early,20,369.71,9019.17,N,no_response_cycle,mkelly@example.net,06380545427,L0G 1TP,letter,Y,2025-12-01
ACC-10766,CUST-50766,Anna Mitchell,personal_loan,late,70,876.87,8858.64,N,no_response_cycle,simonjohnson@example.org,93000631073,E7H 0PR,email,No,2026-01-01
ACC-10767,CUST-50767,Dr Marion Wyatt,personal_loan,early,23,1250.66,2957.18,N,email_sent,,19311085979,N1W 4ZS,email,Y,2026-01-26
ACC-10768,CUST-50768,Hollie Chapman,credit_card,early,21,620.46,12914.66,N,Awaiting Follow Up,nathanwilson@example.net,,B0D 7YG,phone,Y,2025-10-02
ACC-10769,CUST-50769,Jordan Gill-Webb,personal_loan,early,13,1460.3,7568.04,N,awaiting_follow_up,clarkenorman@example.org,39523590483,OL9P 9NR,email,Y,2025-11-05
ACC-10770,CUST-50770,Chloe Hughes,credit_card,early,24,1263.14,2302.28,N,plan_requested,cbarrett@example.net,42153793888,N4 7QN,,Y,2025-12-25
ACC-10771,CUST-50771,Hilary Jones,personal_loan,late,80,1775.96,4123.03,N,specialist_review,nrussell@example.com,,KA59 1SQ,sms,N,2026-01-16
ACC-10772,CUST-50772,Ms Molly Miller,personal_loan,early,8,1118.74,4383.09,N,no_response_cycle,andrea14@example.net,60530078524,N03 7DE,email,Y,2026-01-26
ACC-10773,CUST-50773,Debra Stevenson,credit_card,late,92,95.38,2503.26,Y,promise_due,readjamie@example.net,41858304619,TR4 1ER,email,N,2026-01-14
ACC-10774,CUST-50774,Mr William Hill,personal_loan,early,29,968.27,9843.68,N,Awaiting Follow Up,norman84@example.org,10967099214,B8W 3AU,phone,Y,2025-11-23
ACC-10775,CUST-50775,Josephine Lewis,personal_loan,early,29,1282.32,11009.53,N,new_delinquency,clarkangela@example.net,94553497568,SL7H 1ZT,sms,Y,2025-10-20
ACC-10776,CUST-50776,Natalie Booth,credit_card,late,77,452.35,5250.9,N,email_sent,xbanks@example.net,08134237663,M15 4HS,email,N,2026-01-20
ACC-10777,CUST-50777,Callum Bentley,credit_card,early,10,1581.05,10830.23,N,email_sent,sjohnston@example.com,65943795881,HR9V 3RY,email,Y,2025-11-14
ACC-10778,CUST-50778,Mr Aaron Taylor,credit_card,early,9,156.46,9127.41,N,promise_due,woodsjacob@example.net,23928934289,N9F 7XL,email,Y,2025-10-22
ACC-10779,CUST-50779,Diane Gill,credit_card,early,16,359.23,3760.36,N,no response cycle,rwright@example.org,74528347226,AL9 3HZ,email,Y,2026-01-21
ACC-10780,CUST-50780,Miss Sara Humphreys,auto_finance,early,23,1202.54,15165.83,N,Awaiting Follow Up,yvonnegoodwin@example.com,95242622224,S7 7WB,sms,Y,2026-01-05
ACC-10781,CUST-50781,Garry Collins-Stanley,personal_loan,late,91,555.87,7883.64,Y,plan_requested,rsingh@example.net,55055724459,IG8 6FW,phone,N,2025-10-04
ACC-10782,CUST-50782,Sarah Wallace-Hussain,personal_loan,late,95,1284.43,12190.24,N,plan_requested,andrewspaige@example.net,96319273690,S6 1YX,email,N,2026-01-25
ACC-10783,CUST-50783,Maurice Williams,credit_card,early,24,730.58,11718.34,N,manual_follow_up,egriffiths@example.net,27469566665,B2D 9NW,,Y,2025-12-07
ACC-10784,CUST-50784,Melissa Hunter-Smith,personal_loan,early,18,1667.15,12012.33,N,promise_due,ericwilson@example.com,39462750083,M41 0JB,sms,Y,2026-01-16
ACC-10785,CUST-50785,Ms Gillian White,credit_card,mid,30,1363.3,12320.92,N,specialist_review,helen35@example.com,54486259419,ZE2 3DZ,letter,Y,2026-01-09
ACC-10786,CUST-50786,Dr Chelsea Hall,credit_card,early,17,498.24,1330.81,N,promise_due,jacksonmelanie@example.org,48432877544,L42 4DZ,,Y,2025-11-10
ACC-10787,CUST-50787,Gary Harris-Hudson,personal_loan,early,24,1114.64,3256.74,N,,klee@example.com,77577767038,GY01 9HS,email,Y,2026-01-14
ACC-10788,CUST-50788,Allan Thompson,credit_card,early,29,899.97,9564.25,Y,email sent,hayleydixon@example.net,48991490453,M3 7FH,,N,2025-10-20
ACC-10789,CUST-50789,Marion Akhtar,personal_loan,early,8,1043.41,12913.63,N,plan_requested,greenpaula@example.net,44345389199,M3 5UP,,Y,2025-12-14
ACC-10790,CUST-50790,Mr Clive Akhtar,personal_loan,mid,37,214.17,5836.38,N,legal_watch,brownarthur@example.com,67505212667,BD5 7TP,phone,Y,2025-11-17
ACC-10791,CUST-50791,Hannah Stanley,credit_card,early,28,1542.24,8788.23,N,promise_due,mandy59@example.com,62953454965,SA87 9ZG,sms,Y,2025-10-04
ACC-10792,CUST-50792,Jade Chapman,personal_loan,early,16,891.6,1948.74,N,Awaiting Follow Up,mariondixon@example.com,30234146332,ZE65 9YP,letter,Y,2025-12-13
ACC-10793,CUST-50793,Elliot Potts,credit_card,early,24,1706.85,2569.14,N,email_sent,nlane@example.org,44482230136,TA4V 4GL,email,Y,2025-12-06
ACC-10794,CUST-50794,Duncan Rose,personal_loan,early,10,954.58,7065.95,N,manual_follow_up,daviescharlie@example.com,52696464643,G2 4WU,phone,Y,2026-01-05
ACC-10795,CUST-50795,Jemma Scott,auto_finance,early,21,734.73,9452.78,N,manual_follow_up,pcarroll@example.net,02149532733,L8 2HB,phone,Y,2026-01-09
ACC-10796,CUST-50796,Joanna Hughes,credit_card,late,82,555.89,1784.59,N,Awaiting Follow Up,frankbarker@example.org,59189669526,W3 9FH,,N,2025-11-19
ACC-10797,CUST-50797,Mr Jeffrey Pope,credit_card,mid,32,624.09,11356.8,N,promise_due,leonardsheppard@example.com,00498607527,UB1Y 1AG,email,Y,2025-11-19
ACC-10798,CUST-50798,Denis Naylor,credit_card,early,24,677.63,7061.1,N,email_sent,gkirby@example.org,70296898037,S44 5YA,sms,Y,2025-10-17
ACC-10799,CUST-50799,Stuart Williams-Mitchell,credit_card,early,11,900.52,11783.9,N,,bishopjake@example.org,,S1W 1JS,phone,Y,2025-11-29
ACC-10800,CUST-50800,Mark Smith,auto_finance,mid,50,1138.1,9656.87,Y,manual_follow_up,hthompson@example.com,31042633548,E2E 8SS,phone,N,2025-12-10
ACC-10801,CUST-50801,Dr Steven Martin,personal_loan,early,22,951.55,12572.22,N,specialist_review,rward@example.org,60221779720,DA2A 5FF,letter,Y,2025-12-28
ACC-10802,CUST-50802,Dylan Ali,personal_loan,mid,49,1712.25,10875.26,Y,new_delinquency,snicholson@example.net,89315279570,E0 4FA,letter,N,2026-01-08
ACC-10803,CUST-50803,Jodie Kelly,personal_loan,late,70,1109.34,8067.73,N,awaiting_follow_up,ian35@example.org,18570633244,GL47 9EU,email,N,2025-12-23
ACC-10804,CUST-50804,Bradley Marshall,personal_loan,early,28,1632.43,11497.96,N,plan_requested,vhamilton@example.com,98906751343,LA0A 2HG,email,Y,2025-10-30
ACC-10805,CUST-50805,Miss Annette Mahmood,auto_finance,late,106,468.27,6816.72,Y,no_response_cycle,valerie72@example.net,61240446007,S8 7SX,,N,2025-12-23
ACC-10806,CUST-50806,Mr Vincent Foster,personal_loan,mid,41,943.47,4616.7,N,no_response_cycle,colingregory@example.com,,ZE5 5FB,letter,Y,2025-12-05
ACC-10807,CUST-50807,Dr Nigel Arnold,credit_card,early,7,610.25,9473.18,N,no_response_cycle,neil32@example.net,43752237755,SN9 9XY,sms,Y,2025-12-27
ACC-10808,CUST-50808,Dr Clifford Anderson,personal_loan,mid,34,588.24,9751.07,N,legal_watch,,41912969668,PO7 4AE,sms,Y,2025-10-23
ACC-10809,CUST-50809,Damian Allen,credit_card,mid,36,607.19,8188.02,N,legal_watch,samuelwood@example.com,49894974051,G2 3LG,phone,Y,2025-11-26
ACC-10810,CUST-50810,Nathan Watson,personal_loan,early,17,844.98,4373.05,N,legal_watch,daviesnigel@example.org,13001271386,M51 3XA,letter,Y,2025-11-04
ACC-10811,CUST-50811,Mr Sam Stewart,credit_card,early,11,1137.35,13465.01,N,plan_requested,annettewilliams@example.net,83431953760,IM19 9FY,,Y,2025-11-02
ACC-10812,CUST-50812,Hazel Walker,credit_card,early,15,149.05,6200.46,N,plan_requested,marshalljessica@example.org,00887292122,G4E 4PS,,Y,2025-11-27
ACC-10813,CUST-50813,Jennifer Williamson,personal_loan,mid,39,895.81,6565.3,N,Awaiting Follow Up,amandamorris@example.com,30269616961,S1C 9GD,,Y,2025-11-12
ACC-10814,CUST-50814,Joyce Atkinson,credit_card,mid,36,1076.75,4644.48,N,Awaiting Follow Up,pbriggs@example.org,04566969451,RH6B 6BP,letter,Y,2026-01-24
ACC-10815,CUST-50815,Emma Murray,personal_loan,late,62,1557.2,2079.83,Y,Awaiting Follow Up,ronaldfowler@example.net,14757672530,PE1B 8ZH,,N,2025-10-11
ACC-10816,CUST-50816,Mary Johnson,auto_finance,early,22,1622.6,14124.45,Y,no_response_cycle,bbutler@example.com,40487682400,L6F 1YH,sms,N,2025-10-31
ACC-10817,CUST-50817,Martin Jones,credit_card,mid,47,1321.68,8712.44,N,manual_follow_up,yphillips@example.org,13018078949,SY8 0LT,phone,Y,2025-10-25
ACC-10818,CUST-50818,Marcus Palmer,personal_loan,mid,54,881.64,2628.48,N,manual_follow_up,fnolan@example.com,13053519960,L1C 8AS,,Y,2026-01-29
ACC-10819,CUST-50819,Glenn Lyons,auto_finance,early,8,1551.55,14560.38,N,email_sent,dennis54@example.net,88061782259,SK34 9FN,,Y,2025-12-16
ACC-10820,CUST-50820,Glen Thornton,credit_card,early,17,370.69,3958.36,N,Awaiting Follow Up,bbaker@example.com,21689262529,SS12 3TP,phone,Y,2026-01-16
ACC-10821,CUST-50821,Dr Sam Dunn,credit_card,early,6,1435.56,11689.63,N,specialist_review,oliverhawkins@example.com,67285971694,IP5 5EE,,Y,2025-11-06
ACC-10822,CUST-50822,Martin Sutton,personal_loan,early,10,1105.79,12587.62,N,specialist_review,graeme25@example.org,89155757136,MK7 1DE,,Y,2025-12-12
ACC-10823,CUST-50823,Carl May,credit_card,mid,56,932.78,7211.25,N,specialist_review,carolinewilliams@example.net,96941498794,CF6 2RF,phone,Y,2025-10-13
ACC-10824,CUST-50824,Deborah Wilkinson,personal_loan,early,5,929.48,5513.45,N,specialist_review,ben61@example.org,49588854703,N0F 4YW,,Y,2025-12-26
ACC-10825,CUST-50825,Martyn Martin,credit_card,mid,45,1316.68,4780.62,N,awaiting_follow_up,clarkemartin@example.net,86698306642,WN32 9PT,letter,Y,2025-11-27
ACC-10826,CUST-50826,Mrs Lindsey Potts,personal_loan,late,64,1212.95,15069.03,Y,promise_due,wmorgan@example.org,78432316037,G2 2AW,email,N,2025-10-05
ACC-10827,CUST-50827,Claire Bray,auto_finance,early,8,832.67,5956.69,N,no_response_cycle,vwest@example.com,22462593361,WC0 4TQ,,Y,2026-01-21
ACC-10828,CUST-50828,Mr Alexander Banks,credit_card,late,113,995.45,8397.97,Y,email_sent,nicolawyatt@example.net,36081429630,EC51 0SA,,N,2025-12-01
ACC-10829,CUST-50829,Rebecca Miah,credit_card,early,23,236.47,11235.48,N,Awaiting Follow Up,dsmith@example.net,88511479938,B5B 6WU,sms,Y,2025-11-14
ACC-10830,CUST-50830,Dr Ann Begum,personal_loan,early,19,1587.79,7572.38,N,awaiting_follow_up,ubailey@example.com,,N11 1ND,letter,Y,2025-10-27
ACC-10831,CUST-50831,Joe Collier,personal_loan,early,12,609.63,1791.96,N,promise_due,kieran63@example.net,48690351649,SW0 7DH,phone,Y,2025-12-06
ACC-10832,CUST-50832,Kathleen Dickinson,personal_loan,late,90,396.19,7276.29,Y,promise_due,vholland@example.org,53325245281,TD0V 4ZA,sms,N,2026-01-03
ACC-10833,CUST-50833,Dr Michael Spencer,credit_card,early,24,696.41,4597.99,N,awaiting_follow_up,clifford62@example.com,16421159724,M8U 3GS,email,Y,2025-11-09
ACC-10834,CUST-50834,Keith Williams-Jackson,credit_card,early,9,1721.57,2934.3,N,Awaiting Follow Up,deanlee@example.org,,LS88 0GS,phone,Y,2026-01-10
ACC-10835,CUST-50835,Miss Victoria Hooper,credit_card,mid,51,250.24,5221.62,N,Awaiting Follow Up,russellcarter@example.net,75166452305,G0C 9UX,sms,Y,2025-12-31
ACC-10836,CUST-50836,Dr Abdul Ross,personal_loan,early,9,1739.79,4982.44,N,specialist_review,fwatson@example.com,95036528469,ML6V 5UF,letter,Y,2025-10-26
ACC-10837,CUST-50837,Callum Cooper-Webster,personal_loan,mid,56,196.91,7992.56,N,no_response_cycle,russell68@example.org,42112835083,SP1 7AU,letter,Y,2025-11-17
ACC-10838,CUST-50838,Stephanie Nelson,credit_card,early,28,1317.55,12138.77,N,specialist_review,alberthall@example.net,87941993123,JE0 9UU,sms,Y,2026-01-25
ACC-10839,CUST-50839,Louise Arnold,credit_card,early,20,1566.95,6437.48,N,plan_requested,graemewood@example.net,47693712026,L8 7NG,,Y,2026-01-07
ACC-10840,CUST-50840,Diana Jones,credit_card,early,27,1355.03,6632.59,N,awaiting_follow_up,leontaylor@example.com,54471228231,L8G 9WL,letter,Y,2025-10-31
